Index,Year,Filing Type,Rates,Brackets,Max Rate,Min Rate,Max Bracket,Min Bracket,Max-Min Rate Diff,Max-Min Bracket Diff
5177,1939,Married Filing Jointly,0.31,44000,0.79,0.04,5000000,0,0.75,5000000
5178,1939,Married Filing Separately,0.31,44000,0.79,0.04,5000000,0,0.75,5000000
5179,1939,Single Filer,0.31,44000,0.79,0.04,5000000,0,0.75,5000000
5180,1939,Head of Household,0.35,50000,0.79,0.04,5000000,0,0.75,5000000
5181,1939,Married Filing Jointly,0.35,50000,0.79,0.04,5000000,0,0.75,5000000
5182,1939,Married Filing Separately,0.35,50000,0.79,0.04,5000000,0,0.75,5000000
5183,1939,Single Filer,0.35,50000,0.79,0.04,5000000,0,0.75,5000000
5184,1939,Head of Household,0.39,56000,0.79,0.04,5000000,0,0.75,5000000
5185,1939,Married Filing Jointly,0.39,56000,0.79,0.04,5000000,0,0.75,5000000
5186,1939,Married Filing Separately,0.39,56000,0.79,0.04,5000000,0,0.75,5000000
5187,1939,Single Filer,0.39,56000,0.79,0.04,5000000,0,0.75,5000000
5188,1939,Head of Household,0.43,62000,0.79,0.04,5000000,0,0.75,5000000
5189,1939,Married Filing Jointly,0.43,62000,0.79,0.04,5000000,0,0.75,5000000
5190,1939,Married Filing Separately,0.43,62000,0.79,0.04,5000000,0,0.75,5000000
5191,1939,Single Filer,0.43,62000,0.79,0.04,5000000,0,0.75,5000000
5192,1939,Head of Household,0.47,68000,0.79,0.04,5000000,0,0.75,5000000
5193,1939,Married Filing Jointly,0.47,68000,0.79,0.04,5000000,0,0.75,5000000
5194,1939,Married Filing Separately,0.47,68000,0.79,0.04,5000000,0,0.75,5000000
5195,1939,Single Filer,0.47,68000,0.79,0.04,5000000,0,0.75,5000000
5196,1939,Head of Household,0.51,74000,0.79,0.04,5000000,0,0.75,5000000
5197,1939,Married Filing Jointly,0.51,74000,0.79,0.04,5000000,0,0.75,5000000
5198,1939,Married Filing Separately,0.51,74000,0.79,0.04,5000000,0,0.75,5000000
5199,1939,Single Filer,0.51,74000,0.79,0.04,5000000,0,0.75,5000000
5200,1939,Head of Household,0.55,80000,0.79,0.04,5000000,0,0.75,5000000
5201,1939,Married Filing Jointly,0.55,80000,0.79,0.04,5000000,0,0.75,5000000
5202,1939,Married Filing Separately,0.55,80000,0.79,0.04,5000000,0,0.75,5000000
5203,1939,Single Filer,0.55,80000,0.79,0.04,5000000,0,0.75,5000000
5204,1939,Head of Household,0.59,90000,0.79,0.04,5000000,0,0.75,5000000
5205,1939,Married Filing Jointly,0.59,90000,0.79,0.04,5000000,0,0.75,5000000
5206,1939,Married Filing Separately,0.59,90000,0.79,0.04,5000000,0,0.75,5000000
5207,1939,Single Filer,0.59,90000,0.79,0.04,5000000,0,0.75,5000000
5208,1939,Head of Household,0.62,100000,0.79,0.04,5000000,0,0.75,5000000
5209,1939,Married Filing Jointly,0.62,100000,0.79,0.04,5000000,0,0.75,5000000
5210,1939,Married Filing Separately,0.62,100000,0.79,0.04,5000000,0,0.75,5000000
5211,1939,Single Filer,0.62,100000,0.79,0.04,5000000,0,0.75,5000000
5212,1939,Head of Household,0.64,150000,0.79,0.04,5000000,0,0.75,5000000
5213,1939,Married Filing Jointly,0.64,150000,0.79,0.04,5000000,0,0.75,5000000
5214,1939,Married Filing Separately,0.64,150000,0.79,0.04,5000000,0,0.75,5000000
5215,1939,Single Filer,0.64,150000,0.79,0.04,5000000,0,0.75,5000000
5216,1939,Head of Household,0.66,200000,0.79,0.04,5000000,0,0.75,5000000
5217,1939,Married Filing Jointly,0.66,200000,0.79,0.04,5000000,0,0.75,5000000
5218,1939,Married Filing Separately,0.66,200000,0.79,0.04,5000000,0,0.75,5000000
5219,1939,Single Filer,0.66,200000,0.79,0.04,5000000,0,0.75,5000000
5220,1939,Head of Household,0.68,250000,0.79,0.04,5000000,0,0.75,5000000
5221,1939,Married Filing Jointly,0.68,250000,0.79,0.04,5000000,0,0.75,5000000
5222,1939,Married Filing Separately,0.68,250000,0.79,0.04,5000000,0,0.75,5000000
5223,1939,Single Filer,0.68,250000,0.79,0.04,5000000,0,0.75,5000000
5224,1939,Head of Household,0.7,300000,0.79,0.04,5000000,0,0.75,5000000
5225,1939,Married Filing Jointly,0.7,300000,0.79,0.04,5000000,0,0.75,5000000
5226,1939,Married Filing Separately,0.7,300000,0.79,0.04,5000000,0,0.75,5000000
5227,1939,Single Filer,0.7,300000,0.79,0.04,5000000,0,0.75,5000000
5228,1939,Head of Household,0.72,400000,0.79,0.04,5000000,0,0.75,5000000
5229,1939,Married Filing Jointly,0.72,400000,0.79,0.04,5000000,0,0.75,5000000
5230,1939,Married Filing Separately,0.72,400000,0.79,0.04,5000000,0,0.75,5000000
5231,1939,Single Filer,0.72,400000,0.79,0.04,5000000,0,0.75,5000000
5232,1939,Head of Household,0.74,500000,0.79,0.04,5000000,0,0.75,5000000
5233,1939,Married Filing Jointly,0.74,500000,0.79,0.04,5000000,0,0.75,5000000
5234,1939,Married Filing Separately,0.74,500000,0.79,0.04,5000000,0,0.75,5000000
5235,1939,Single Filer,0.74,500000,0.79,0.04,5000000,0,0.75,5000000
5236,1939,Head of Household,0.76,750000,0.79,0.04,5000000,0,0.75,5000000
5237,1939,Married Filing Jointly,0.76,750000,0.79,0.04,5000000,0,0.75,5000000
5238,1939,Married Filing Separately,0.76,750000,0.79,0.04,5000000,0,0.75,5000000
5239,1939,Single Filer,0.76,750000,0.79,0.04,5000000,0,0.75,5000000
5240,1939,Head of Household,0.77,1000000,0.79,0.04,5000000,0,0.75,5000000
5241,1939,Married Filing Jointly,0.77,1000000,0.79,0.04,5000000,0,0.75,5000000
5242,1939,Married Filing Separately,0.77,1000000,0.79,0.04,5000000,0,0.75,5000000
5243,1939,Single Filer,0.77,1000000,0.79,0.04,5000000,0,0.75,5000000
5244,1939,Head of Household,0.78,2000000,0.79,0.04,5000000,0,0.75,5000000
5245,1939,Married Filing Jointly,0.78,2000000,0.79,0.04,5000000,0,0.75,5000000
5246,1939,Married Filing Separately,0.78,2000000,0.79,0.04,5000000,0,0.75,5000000
5247,1939,Single Filer,0.78,2000000,0.79,0.04,5000000,0,0.75,5000000
5248,1939,Head of Household,0.79,5000000,0.79,0.04,5000000,0,0.75,5000000
5249,1939,Married Filing Jointly,0.79,5000000,0.79,0.04,5000000,0,0.75,5000000
5250,1939,Married Filing Separately,0.79,5000000,0.79,0.04,5000000,0,0.75,5000000
5251,1939,Single Filer,0.79,5000000,0.79,0.04,5000000,0,0.75,5000000
4996,1940,Head of Household,0.04,0,0.79,0.04,5000000,0,0.75,5000000
4997,1940,Married Filing Jointly,0.04,0,0.79,0.04,5000000,0,0.75,5000000
4998,1940,Married Filing Separately,0.04,0,0.79,0.04,5000000,0,0.75,5000000
4999,1940,Single Filer,0.04,0,0.79,0.04,5000000,0,0.75,5000000
5000,1940,Head of Household,0.08,4000,0.79,0.04,5000000,0,0.75,5000000
5001,1940,Married Filing Jointly,0.08,4000,0.79,0.04,5000000,0,0.75,5000000
5002,1940,Married Filing Separately,0.08,4000,0.79,0.04,5000000,0,0.75,5000000
5003,1940,Single Filer,0.08,4000,0.79,0.04,5000000,0,0.75,5000000
5004,1940,Head of Household,0.1,6000,0.79,0.04,5000000,0,0.75,5000000
5005,1940,Married Filing Jointly,0.1,6000,0.79,0.04,5000000,0,0.75,5000000
5006,1940,Married Filing Separately,0.1,6000,0.79,0.04,5000000,0,0.75,5000000
5007,1940,Single Filer,0.1,6000,0.79,0.04,5000000,0,0.75,5000000
5008,1940,Head of Household,0.12,8000,0.79,0.04,5000000,0,0.75,5000000
5009,1940,Married Filing Jointly,0.12,8000,0.79,0.04,5000000,0,0.75,5000000
5010,1940,Married Filing Separately,0.12,8000,0.79,0.04,5000000,0,0.75,5000000
5011,1940,Single Filer,0.12,8000,0.79,0.04,5000000,0,0.75,5000000
5012,1940,Head of Household,0.14,10000,0.79,0.04,5000000,0,0.75,5000000
5013,1940,Married Filing Jointly,0.14,10000,0.79,0.04,5000000,0,0.75,5000000
5014,1940,Married Filing Separately,0.14,10000,0.79,0.04,5000000,0,0.75,5000000
5015,1940,Single Filer,0.14,10000,0.79,0.04,5000000,0,0.75,5000000
5016,1940,Head of Household,0.16,12000,0.79,0.04,5000000,0,0.75,5000000
5017,1940,Married Filing Jointly,0.16,12000,0.79,0.04,5000000,0,0.75,5000000
5018,1940,Married Filing Separately,0.16,12000,0.79,0.04,5000000,0,0.75,5000000
5019,1940,Single Filer,0.16,12000,0.79,0.04,5000000,0,0.75,5000000
5020,1940,Head of Household,0.19,14000,0.79,0.04,5000000,0,0.75,5000000
5021,1940,Married Filing Jointly,0.19,14000,0.79,0.04,5000000,0,0.75,5000000
5022,1940,Married Filing Separately,0.19,14000,0.79,0.04,5000000,0,0.75,5000000
5023,1940,Single Filer,0.19,14000,0.79,0.04,5000000,0,0.75,5000000
5024,1940,Head of Household,0.22,16000,0.79,0.04,5000000,0,0.75,5000000
5025,1940,Married Filing Jointly,0.22,16000,0.79,0.04,5000000,0,0.75,5000000
5026,1940,Married Filing Separately,0.22,16000,0.79,0.04,5000000,0,0.75,5000000
5027,1940,Single Filer,0.22,16000,0.79,0.04,5000000,0,0.75,5000000
5028,1940,Head of Household,0.25,18000,0.79,0.04,5000000,0,0.75,5000000
5029,1940,Married Filing Jointly,0.25,18000,0.79,0.04,5000000,0,0.75,5000000
5030,1940,Married Filing Separately,0.25,18000,0.79,0.04,5000000,0,0.75,5000000
5031,1940,Single Filer,0.25,18000,0.79,0.04,5000000,0,0.75,5000000
5032,1940,Head of Household,0.28,20000,0.79,0.04,5000000,0,0.75,5000000
5033,1940,Married Filing Jointly,0.28,20000,0.79,0.04,5000000,0,0.75,5000000
5034,1940,Married Filing Separately,0.28,20000,0.79,0.04,5000000,0,0.75,5000000
5035,1940,Single Filer,0.28,20000,0.79,0.04,5000000,0,0.75,5000000
5036,1940,Head of Household,0.31,22000,0.79,0.04,5000000,0,0.75,5000000
5037,1940,Married Filing Jointly,0.31,22000,0.79,0.04,5000000,0,0.75,5000000
5038,1940,Married Filing Separately,0.31,22000,0.79,0.04,5000000,0,0.75,5000000
5039,1940,Single Filer,0.31,22000,0.79,0.04,5000000,0,0.75,5000000
5040,1940,Head of Household,0.34,26000,0.79,0.04,5000000,0,0.75,5000000
5041,1940,Married Filing Jointly,0.34,26000,0.79,0.04,5000000,0,0.75,5000000
5042,1940,Married Filing Separately,0.34,26000,0.79,0.04,5000000,0,0.75,5000000
5043,1940,Single Filer,0.34,26000,0.79,0.04,5000000,0,0.75,5000000
5044,1940,Head of Household,0.37,32000,0.79,0.04,5000000,0,0.75,5000000
5045,1940,Married Filing Jointly,0.37,32000,0.79,0.04,5000000,0,0.75,5000000
5046,1940,Married Filing Separately,0.37,32000,0.79,0.04,5000000,0,0.75,5000000
5047,1940,Single Filer,0.37,32000,0.79,0.04,5000000,0,0.75,5000000
5048,1940,Head of Household,0.4,38000,0.79,0.04,5000000,0,0.75,5000000
5049,1940,Married Filing Jointly,0.4,38000,0.79,0.04,5000000,0,0.75,5000000
5050,1940,Married Filing Separately,0.4,38000,0.79,0.04,5000000,0,0.75,5000000
5051,1940,Single Filer,0.4,38000,0.79,0.04,5000000,0,0.75,5000000
5052,1940,Head of Household,0.44,44000,0.79,0.04,5000000,0,0.75,5000000
5053,1940,Married Filing Jointly,0.44,44000,0.79,0.04,5000000,0,0.75,5000000
5054,1940,Married Filing Separately,0.44,44000,0.79,0.04,5000000,0,0.75,5000000
5055,1940,Single Filer,0.44,44000,0.79,0.04,5000000,0,0.75,5000000
5056,1940,Head of Household,0.48,50000,0.79,0.04,5000000,0,0.75,5000000
5057,1940,Married Filing Jointly,0.48,50000,0.79,0.04,5000000,0,0.75,5000000
5058,1940,Married Filing Separately,0.48,50000,0.79,0.04,5000000,0,0.75,5000000
5059,1940,Single Filer,0.48,50000,0.79,0.04,5000000,0,0.75,5000000
5060,1940,Head of Household,0.51,60000,0.79,0.04,5000000,0,0.75,5000000
5061,1940,Married Filing Jointly,0.51,60000,0.79,0.04,5000000,0,0.75,5000000
5062,1940,Married Filing Separately,0.51,60000,0.79,0.04,5000000,0,0.75,5000000
5063,1940,Single Filer,0.51,60000,0.79,0.04,5000000,0,0.75,5000000
5064,1940,Head of Household,0.54,70000,0.79,0.04,5000000,0,0.75,5000000
5065,1940,Married Filing Jointly,0.54,70000,0.79,0.04,5000000,0,0.75,5000000
5066,1940,Married Filing Separately,0.54,70000,0.79,0.04,5000000,0,0.75,5000000
5067,1940,Single Filer,0.54,70000,0.79,0.04,5000000,0,0.75,5000000
5068,1940,Head of Household,0.57,80000,0.79,0.04,5000000,0,0.75,5000000
5069,1940,Married Filing Jointly,0.57,80000,0.79,0.04,5000000,0,0.75,5000000
5070,1940,Married Filing Separately,0.57,80000,0.79,0.04,5000000,0,0.75,5000000
5071,1940,Single Filer,0.57,80000,0.79,0.04,5000000,0,0.75,5000000
5072,1940,Head of Household,0.6,90000,0.79,0.04,5000000,0,0.75,5000000
5073,1940,Married Filing Jointly,0.6,90000,0.79,0.04,5000000,0,0.75,5000000
5074,1940,Married Filing Separately,0.6,90000,0.79,0.04,5000000,0,0.75,5000000
5075,1940,Single Filer,0.6,90000,0.79,0.04,5000000,0,0.75,5000000
5076,1940,Head of Household,0.62,100000,0.79,0.04,5000000,0,0.75,5000000
5077,1940,Married Filing Jointly,0.62,100000,0.79,0.04,5000000,0,0.75,5000000
5078,1940,Married Filing Separately,0.62,100000,0.79,0.04,5000000,0,0.75,5000000
5079,1940,Single Filer,0.62,100000,0.79,0.04,5000000,0,0.75,5000000
5080,1940,Head of Household,0.64,150000,0.79,0.04,5000000,0,0.75,5000000
5081,1940,Married Filing Jointly,0.64,150000,0.79,0.04,5000000,0,0.75,5000000
5082,1940,Married Filing Separately,0.64,150000,0.79,0.04,5000000,0,0.75,5000000
5083,1940,Single Filer,0.64,150000,0.79,0.04,5000000,0,0.75,5000000
5084,1940,Head of Household,0.66,200000,0.79,0.04,5000000,0,0.75,5000000
5085,1940,Married Filing Jointly,0.66,200000,0.79,0.04,5000000,0,0.75,5000000
5086,1940,Married Filing Separately,0.66,200000,0.79,0.04,5000000,0,0.75,5000000
5087,1940,Single Filer,0.66,200000,0.79,0.04,5000000,0,0.75,5000000
5088,1940,Head of Household,0.68,250000,0.79,0.04,5000000,0,0.75,5000000
5089,1940,Married Filing Jointly,0.68,250000,0.79,0.04,5000000,0,0.75,5000000
5090,1940,Married Filing Separately,0.68,250000,0.79,0.04,5000000,0,0.75,5000000
5091,1940,Single Filer,0.68,250000,0.79,0.04,5000000,0,0.75,5000000
5092,1940,Head of Household,0.7,300000,0.79,0.04,5000000,0,0.75,5000000
5093,1940,Married Filing Jointly,0.7,300000,0.79,0.04,5000000,0,0.75,5000000
5094,1940,Married Filing Separately,0.7,300000,0.79,0.04,5000000,0,0.75,5000000
5095,1940,Single Filer,0.7,300000,0.79,0.04,5000000,0,0.75,5000000
5096,1940,Head of Household,0.72,400000,0.79,0.04,5000000,0,0.75,5000000
5097,1940,Married Filing Jointly,0.72,400000,0.79,0.04,5000000,0,0.75,5000000
5098,1940,Married Filing Separately,0.72,400000,0.79,0.04,5000000,0,0.75,5000000
5099,1940,Single Filer,0.72,400000,0.79,0.04,5000000,0,0.75,5000000
5100,1940,Head of Household,0.74,500000,0.79,0.04,5000000,0,0.75,5000000
5101,1940,Married Filing Jointly,0.74,500000,0.79,0.04,5000000,0,0.75,5000000
5102,1940,Married Filing Separately,0.74,500000,0.79,0.04,5000000,0,0.75,5000000
5103,1940,Single Filer,0.74,500000,0.79,0.04,5000000,0,0.75,5000000
5104,1940,Head of Household,0.76,750000,0.79,0.04,5000000,0,0.75,5000000
5105,1940,Married Filing Jointly,0.76,750000,0.79,0.04,5000000,0,0.75,5000000
5106,1940,Married Filing Separately,0.76,750000,0.79,0.04,5000000,0,0.75,5000000
5107,1940,Single Filer,0.76,750000,0.79,0.04,5000000,0,0.75,5000000
5108,1940,Head of Household,0.77,1000000,0.79,0.04,5000000,0,0.75,5000000
5109,1940,Married Filing Jointly,0.77,1000000,0.79,0.04,5000000,0,0.75,5000000
5110,1940,Married Filing Separately,0.77,1000000,0.79,0.04,5000000,0,0.75,5000000
5111,1940,Single Filer,0.77,1000000,0.79,0.04,5000000,0,0.75,5000000
5112,1940,Head of Household,0.78,2000000,0.79,0.04,5000000,0,0.75,5000000
5113,1940,Married Filing Jointly,0.78,2000000,0.79,0.04,5000000,0,0.75,5000000
5114,1940,Married Filing Separately,0.78,2000000,0.79,0.04,5000000,0,0.75,5000000
5115,1940,Single Filer,0.78,2000000,0.79,0.04,5000000,0,0.75,5000000
5116,1940,Head of Household,0.79,5000000,0.79,0.04,5000000,0,0.75,5000000
5117,1940,Married Filing Jointly,0.79,5000000,0.79,0.04,5000000,0,0.75,5000000
5118,1940,Married Filing Separately,0.79,5000000,0.79,0.04,5000000,0,0.75,5000000
5119,1940,Single Filer,0.79,5000000,0.79,0.04,5000000,0,0.75,5000000
4868,1941,Head of Household,0.1,0,0.81,0.1,5000000,0,0.71,5000000
4869,1941,Married Filing Jointly,0.1,0,0.81,0.1,5000000,0,0.71,5000000
4870,1941,Married Filing Separately,0.1,0,0.81,0.1,5000000,0,0.71,5000000
4871,1941,Single Filer,0.1,0,0.81,0.1,5000000,0,0.71,5000000
4872,1941,Head of Household,0.13,2000,0.81,0.1,5000000,0,0.71,5000000
4873,1941,Married Filing Jointly,0.13,2000,0.81,0.1,5000000,0,0.71,5000000
4874,1941,Married Filing Separately,0.13,2000,0.81,0.1,5000000,0,0.71,5000000
4875,1941,Single Filer,0.13,2000,0.81,0.1,5000000,0,0.71,5000000
4876,1941,Head of Household,0.17,4000,0.81,0.1,5000000,0,0.71,5000000
4877,1941,Married Filing Jointly,0.17,4000,0.81,0.1,5000000,0,0.71,5000000
4878,1941,Married Filing Separately,0.17,4000,0.81,0.1,5000000,0,0.71,5000000
4879,1941,Single Filer,0.17,4000,0.81,0.1,5000000,0,0.71,5000000
4880,1941,Head of Household,0.21,6000,0.81,0.1,5000000,0,0.71,5000000
4881,1941,Married Filing Jointly,0.21,6000,0.81,0.1,5000000,0,0.71,5000000
4882,1941,Married Filing Separately,0.21,6000,0.81,0.1,5000000,0,0.71,5000000
4883,1941,Single Filer,0.21,6000,0.81,0.1,5000000,0,0.71,5000000
4884,1941,Head of Household,0.25,8000,0.81,0.1,5000000,0,0.71,5000000
4885,1941,Married Filing Jointly,0.25,8000,0.81,0.1,5000000,0,0.71,5000000
4886,1941,Married Filing Separately,0.25,8000,0.81,0.1,5000000,0,0.71,5000000
4887,1941,Single Filer,0.25,8000,0.81,0.1,5000000,0,0.71,5000000
4888,1941,Head of Household,0.29,10000,0.81,0.1,5000000,0,0.71,5000000
4889,1941,Married Filing Jointly,0.29,10000,0.81,0.1,5000000,0,0.71,5000000
4890,1941,Married Filing Separately,0.29,10000,0.81,0.1,5000000,0,0.71,5000000
4891,1941,Single Filer,0.29,10000,0.81,0.1,5000000,0,0.71,5000000
4892,1941,Head of Household,0.33,12000,0.81,0.1,5000000,0,0.71,5000000
4893,1941,Married Filing Jointly,0.33,12000,0.81,0.1,5000000,0,0.71,5000000
4894,1941,Married Filing Separately,0.33,12000,0.81,0.1,5000000,0,0.71,5000000
4895,1941,Single Filer,0.33,12000,0.81,0.1,5000000,0,0.71,5000000
4896,1941,Head of Household,0.36,14000,0.81,0.1,5000000,0,0.71,5000000
4897,1941,Married Filing Jointly,0.36,14000,0.81,0.1,5000000,0,0.71,5000000
4898,1941,Married Filing Separately,0.36,14000,0.81,0.1,5000000,0,0.71,5000000
4899,1941,Single Filer,0.36,14000,0.81,0.1,5000000,0,0.71,5000000
4900,1941,Head of Household,0.39,16000,0.81,0.1,5000000,0,0.71,5000000
4901,1941,Married Filing Jointly,0.39,16000,0.81,0.1,5000000,0,0.71,5000000
4902,1941,Married Filing Separately,0.39,16000,0.81,0.1,5000000,0,0.71,5000000
4903,1941,Single Filer,0.39,16000,0.81,0.1,5000000,0,0.71,5000000
4904,1941,Head of Household,0.42,18000,0.81,0.1,5000000,0,0.71,5000000
4905,1941,Married Filing Jointly,0.42,18000,0.81,0.1,5000000,0,0.71,5000000
4906,1941,Married Filing Separately,0.42,18000,0.81,0.1,5000000,0,0.71,5000000
4907,1941,Single Filer,0.42,18000,0.81,0.1,5000000,0,0.71,5000000
4908,1941,Head of Household,0.45,20000,0.81,0.1,5000000,0,0.71,5000000
4909,1941,Married Filing Jointly,0.45,20000,0.81,0.1,5000000,0,0.71,5000000
4910,1941,Married Filing Separately,0.45,20000,0.81,0.1,5000000,0,0.71,5000000
4911,1941,Single Filer,0.45,20000,0.81,0.1,5000000,0,0.71,5000000
4912,1941,Head of Household,0.48,22000,0.81,0.1,5000000,0,0.71,5000000
4913,1941,Married Filing Jointly,0.48,22000,0.81,0.1,5000000,0,0.71,5000000
4914,1941,Married Filing Separately,0.48,22000,0.81,0.1,5000000,0,0.71,5000000
4915,1941,Single Filer,0.48,22000,0.81,0.1,5000000,0,0.71,5000000
4916,1941,Head of Household,0.51,26000,0.81,0.1,5000000,0,0.71,5000000
4917,1941,Married Filing Jointly,0.51,26000,0.81,0.1,5000000,0,0.71,5000000
4918,1941,Married Filing Separately,0.51,26000,0.81,0.1,5000000,0,0.71,5000000
4919,1941,Single Filer,0.51,26000,0.81,0.1,5000000,0,0.71,5000000
4920,1941,Head of Household,0.54,32000,0.81,0.1,5000000,0,0.71,5000000
4921,1941,Married Filing Jointly,0.54,32000,0.81,0.1,5000000,0,0.71,5000000
4922,1941,Married Filing Separately,0.54,32000,0.81,0.1,5000000,0,0.71,5000000
4923,1941,Single Filer,0.54,32000,0.81,0.1,5000000,0,0.71,5000000
4924,1941,Head of Household,0.57,38000,0.81,0.1,5000000,0,0.71,5000000
4925,1941,Married Filing Jointly,0.57,38000,0.81,0.1,5000000,0,0.71,5000000
4926,1941,Married Filing Separately,0.57,38000,0.81,0.1,5000000,0,0.71,5000000
4927,1941,Single Filer,0.57,38000,0.81,0.1,5000000,0,0.71,5000000
4928,1941,Head of Household,0.59,44000,0.81,0.1,5000000,0,0.71,5000000
4929,1941,Married Filing Jointly,0.59,44000,0.81,0.1,5000000,0,0.71,5000000
4930,1941,Married Filing Separately,0.59,44000,0.81,0.1,5000000,0,0.71,5000000
4931,1941,Single Filer,0.59,44000,0.81,0.1,5000000,0,0.71,5000000
4932,1941,Head of Household,0.61,50000,0.81,0.1,5000000,0,0.71,5000000
4933,1941,Married Filing Jointly,0.61,50000,0.81,0.1,5000000,0,0.71,5000000
4934,1941,Married Filing Separately,0.61,50000,0.81,0.1,5000000,0,0.71,5000000
4935,1941,Single Filer,0.61,50000,0.81,0.1,5000000,0,0.71,5000000
4936,1941,Head of Household,0.63,60000,0.81,0.1,5000000,0,0.71,5000000
4937,1941,Married Filing Jointly,0.63,60000,0.81,0.1,5000000,0,0.71,5000000
4938,1941,Married Filing Separately,0.63,60000,0.81,0.1,5000000,0,0.71,5000000
4939,1941,Single Filer,0.63,60000,0.81,0.1,5000000,0,0.71,5000000
4940,1941,Head of Household,0.65,70000,0.81,0.1,5000000,0,0.71,5000000
4941,1941,Married Filing Jointly,0.65,70000,0.81,0.1,5000000,0,0.71,5000000
4942,1941,Married Filing Separately,0.65,70000,0.81,0.1,5000000,0,0.71,5000000
4943,1941,Single Filer,0.65,70000,0.81,0.1,5000000,0,0.71,5000000
4944,1941,Head of Household,0.67,80000,0.81,0.1,5000000,0,0.71,5000000
4945,1941,Married Filing Jointly,0.67,80000,0.81,0.1,5000000,0,0.71,5000000
4946,1941,Married Filing Separately,0.67,80000,0.81,0.1,5000000,0,0.71,5000000
4947,1941,Single Filer,0.67,80000,0.81,0.1,5000000,0,0.71,5000000
4948,1941,Head of Household,0.68,90000,0.81,0.1,5000000,0,0.71,5000000
4949,1941,Married Filing Jointly,0.68,90000,0.81,0.1,5000000,0,0.71,5000000
4950,1941,Married Filing Separately,0.68,90000,0.81,0.1,5000000,0,0.71,5000000
4951,1941,Single Filer,0.68,90000,0.81,0.1,5000000,0,0.71,5000000
4952,1941,Head of Household,0.69,100000,0.81,0.1,5000000,0,0.71,5000000
4953,1941,Married Filing Jointly,0.69,100000,0.81,0.1,5000000,0,0.71,5000000
4954,1941,Married Filing Separately,0.69,100000,0.81,0.1,5000000,0,0.71,5000000
4955,1941,Single Filer,0.69,100000,0.81,0.1,5000000,0,0.71,5000000
4956,1941,Head of Household,0.7,150000,0.81,0.1,5000000,0,0.71,5000000
4957,1941,Married Filing Jointly,0.7,150000,0.81,0.1,5000000,0,0.71,5000000
4958,1941,Married Filing Separately,0.7,150000,0.81,0.1,5000000,0,0.71,5000000
4959,1941,Single Filer,0.7,150000,0.81,0.1,5000000,0,0.71,5000000
4960,1941,Head of Household,0.71,200000,0.81,0.1,5000000,0,0.71,5000000
4961,1941,Married Filing Jointly,0.71,200000,0.81,0.1,5000000,0,0.71,5000000
4962,1941,Married Filing Separately,0.71,200000,0.81,0.1,5000000,0,0.71,5000000
4963,1941,Single Filer,0.71,200000,0.81,0.1,5000000,0,0.71,5000000
4964,1941,Head of Household,0.73,250000,0.81,0.1,5000000,0,0.71,5000000
4965,1941,Married Filing Jointly,0.73,250000,0.81,0.1,5000000,0,0.71,5000000
4966,1941,Married Filing Separately,0.73,250000,0.81,0.1,5000000,0,0.71,5000000
4967,1941,Single Filer,0.73,250000,0.81,0.1,5000000,0,0.71,5000000
4968,1941,Head of Household,0.75,300000,0.81,0.1,5000000,0,0.71,5000000
4969,1941,Married Filing Jointly,0.75,300000,0.81,0.1,5000000,0,0.71,5000000
4970,1941,Married Filing Separately,0.75,300000,0.81,0.1,5000000,0,0.71,5000000
4971,1941,Single Filer,0.75,300000,0.81,0.1,5000000,0,0.71,5000000
4972,1941,Head of Household,0.76,400000,0.81,0.1,5000000,0,0.71,5000000
4973,1941,Married Filing Jointly,0.76,400000,0.81,0.1,5000000,0,0.71,5000000
4974,1941,Married Filing Separately,0.76,400000,0.81,0.1,5000000,0,0.71,5000000
4975,1941,Single Filer,0.76,400000,0.81,0.1,5000000,0,0.71,5000000
4976,1941,Head of Household,0.77,500000,0.81,0.1,5000000,0,0.71,5000000
4977,1941,Married Filing Jointly,0.77,500000,0.81,0.1,5000000,0,0.71,5000000
4978,1941,Married Filing Separately,0.77,500000,0.81,0.1,5000000,0,0.71,5000000
4979,1941,Single Filer,0.77,500000,0.81,0.1,5000000,0,0.71,5000000
4980,1941,Head of Household,0.78,750000,0.81,0.1,5000000,0,0.71,5000000
4981,1941,Married Filing Jointly,0.78,750000,0.81,0.1,5000000,0,0.71,5000000
4982,1941,Married Filing Separately,0.78,750000,0.81,0.1,5000000,0,0.71,5000000
4983,1941,Single Filer,0.78,750000,0.81,0.1,5000000,0,0.71,5000000
4984,1941,Head of Household,0.79,1000000,0.81,0.1,5000000,0,0.71,5000000
4985,1941,Married Filing Jointly,0.79,1000000,0.81,0.1,5000000,0,0.71,5000000
4986,1941,Married Filing Separately,0.79,1000000,0.81,0.1,5000000,0,0.71,5000000
4987,1941,Single Filer,0.79,1000000,0.81,0.1,5000000,0,0.71,5000000
4988,1941,Head of Household,0.8,2000000,0.81,0.1,5000000,0,0.71,5000000
4989,1941,Married Filing Jointly,0.8,2000000,0.81,0.1,5000000,0,0.71,5000000
4990,1941,Married Filing Separately,0.8,2000000,0.81,0.1,5000000,0,0.71,5000000
4991,1941,Single Filer,0.8,2000000,0.81,0.1,5000000,0,0.71,5000000
4992,1941,Head of Household,0.81,5000000,0.81,0.1,5000000,0,0.71,5000000
4993,1941,Married Filing Jointly,0.81,5000000,0.81,0.1,5000000,0,0.71,5000000
